,movieId,title,genres,release_date,vote_average,vote_count,keywords
18545.0,108222,Tin Pan Alley,"Drama, Romance",1940,5.0,0.0,musical
18546.0,125695,BookWars,Documentary,2000,0.0,0.0,[]
18547.0,144611,Kino Eye,Documentary,1924,8.0,0.0,[]
18548.0,92670,Silence,"Drama, History",1971,7.0,0.0,[]
18549.0,84200,"For a Good Time, Call...",Comedy,2012,6.0,100.0,"crude humor, best friend, phone sex, innuendo, dirty joke"
18550.0,37621,The Jodorowsky Constellation,Documentary,1994,6.0,0.0,"film business, film making, film producer, film maker, film director"
18551.0,99254,Casey Jones,"Action, Adventure",2011,4.0,0.0,[]
18552.0,73700,Janie Jones,"Drama, Music",2010,6.0,0.0,"rock and roll, drug addiction, self-destruction, rock star, daughter"
18553.0,91181,Thirteen Women,"Drama, Mystery",1932,5.5,0.0,"melodrama, schoolmates, swami, proto-slasher"
18554.0,72545,Journey 2: The Mysterious Island,"Adventure, Action, Science Fiction",2012,6.0,1000.0,"mission, mysterious island, missing person, duringcreditsstinger, 3d"
18555.0,124847,Stella Does Tricks,Drama,1997,6.0,0.0,woman director
18556.0,86099,Valerie,"Comedy, Foreign",2007,6.5,0.0,woman director
18557.0,253105,The Boys,"Drama, War",1962,6.5,0.0,"world war ii, childhood, home front"
18558.0,112485,Hoodoo Ann,[],1916,5.5,0.0,[]
18559.0,51999,Perfect Sense,"Drama, Science Fiction, Romance",2011,7.0,300.0,"one-night stand, insomnia, memory, scientist, epidemic"
18560.0,47763,The Shrine,Horror,2010,6.0,100.0,"journalist, coffin, diary, village, supernatural"
18561.0,16702,Israeli Intelligence,"Action, Comedy",2007,4.5,0.0,[]
18562.0,126016,Johnny Cash at Folsom Prison,Music,2008,0.0,0.0,"prison, documentary, dokumentation"
18563.0,83716,Fake,"Thriller, Crime, Mystery",2010,5.0,0.0,[]
18564.0,84001,Forest of Bliss,[],1986,6.0,0.0,[]
18565.0,278458,The Artist,[],2008,7.0,0.0,[]
18566.0,79940,Tim and Eric's Billion Dollar Movie,Comedy,2012,5.0,0.0,"restaurant, wolf, shopping mall, filmmaker, billion dollars"
18567.0,43459,The Pearl,"Adventure, Drama, Romance",1947,8.5,0.0,"mexico, sea, based on novel, wife husband relationship, self-defense"
18568.0,189076,Kuningasjätkä,[],1998,6.0,0.0,[]
18569.0,64029,Rollo and the Spirit of the Woods,Family,2001,7.0,0.0,[]
18570.0,29483,Beautiful Kate,"Mystery, Drama",2009,6.0,0.0,"secret, home, isolation, australia, father"
18571.0,88491,Chapiteau-Show,Comedy,2011,7.0,0.0,musical
18573.0,79362,Sommer der Gaukler,[],2011,6.0,0.0,[]
18574.0,53174,Kokowaah,Comedy,2011,6.5,100.0,[]
18575.0,84259,Hearts of the West,"Comedy, Western",1975,5.0,0.0,"writer, film industry"
18576.0,71184,When Love Is Not Enough: The Lois Wilson Story,Drama,2010,4.5,0.0,[]
18577.0,37464,Monstrosity,"Horror, Science Fiction",1963,2.5,0.0,"transplantation, cat, experiment, murder, mad scientist"
18578.0,85988,Sixpack,[],2011,5.5,0.0,[]
18579.0,84917,The City Dark,Documentary,2012,8.5,0.0,[]
18580.0,75469,Oka!,Drama,2011,2.5,0.0,"africa, anthropologist, woman director"
18581.0,83732,Bombay Beach,"Documentary, Drama",2011,6.5,0.0,"musical, woman director"
18582.0,215478,The Little Mermaid,"Family, Fantasy",1976,7.0,0.0,mermaid
18583.0,30596,Bodyguards and Assassins,"Drama, Action, History",2009,6.5,100.0,"assassination, martial arts, sword, blood splatter, impalement"
18584.0,75948,The Sorcerer and the White Snake,"Action, Fantasy",2011,5.5,100.0,[]
18585.0,81870,Flying Swords of Dragon Gate,"Adventure, Action",2011,6.0,100.0,[]
18586.0,29564,Smokin' Aces 2: Assassins' Ball,"Action, Comedy, Crime, Thriller",2010,5.5,100.0,prequel
18587.0,71771,Knuckle,"Documentary, Foreign",2011,5.0,0.0,[]
18588.0,16564,Winter in Wartime,"Drama, History, War",2008,7.0,100.0,"netherlands, world war ii"
18589.0,110603,The Three Musketeers,"Adventure, Action, Comedy",1939,7.0,0.0,"france, musical, musketeer"
18590.0,98079,Untamed Youth,Drama,1957,2.5,0.0,juvenile delinquent
18591.0,96771,God's Gift To Women,"Comedy, Romance",1931,0.0,0.0,"doctor, catfight, heiress, philanderer"
18592.0,115656,Ricky Rapper and the Bicycle Thief,"Comedy, Family, Music, Foreign",2010,4.0,0.0,[]
18593.0,14933,The Truth About Love,"Romance, Comedy",2005,4.0,0.0,[]
18594.0,73921,Plans for Tomorrow,Drama,2010,5.0,0.0,woman director
18595.0,81111,Born to Be Bad,"Romance, Drama",1934,4.5,0.0,[]
18596.0,106199,Así es la vida...,"Drama, Foreign",2000,5.0,0.0,[]
18597.0,147621,The Mysterious X,"Mystery, Drama",1914,6.5,0.0,"traitor, cruise, lieutenant, cruise ship"
18598.0,247500,Le 7ème juré,"Crime, Drama",2008,6.0,0.0,[]
18599.0,29750,Metallica: A Year and a Half in the Life Of...,"Documentary, Music",1992,7.0,0.0,[]
18600.0,31400,Balkan Spy,"Drama, Comedy",1984,7.5,0.0,"paranoia, spying, joseph stalin, hostage-taking, communism"
18601.0,81716,We Were Here,Documentary,2011,7.5,0.0,"gay, san francisco, aids, solidarity, empowerment"
18602.0,140632,Hot Summer Week,Horror,1972,0.0,0.0,[]
18603.0,51578,Happy End,Comedy,1967,7.0,0.0,[]
18604.0,82762,New York in the 50's,[],2001,0.0,0.0,[]
18605.0,70954,The Hunter,"Drama, Thriller, Adventure",2011,6.5,200.0,"hunter, mercenary, wilderness, little boy, crying"
18606.0,74471,The Dead,"Horror, Action, Thriller, Science Fiction",2010,6.0,100.0,"africa, u.s. air force, sierra leone, engineer, survival"
18607.0,108155,The Love Trap,"Comedy, Romance",1929,0.0,0.0,[]
18608.0,35671,Kaleidoscope,"Comedy, Crime",1966,6.5,0.0,"casino, caper comedy"
18609.0,71676,Ghost Rider: Spirit of Vengeance,"Action, Fantasy, Thriller",2011,4.5,1200.0,"monk, eastern europe, skeleton, biker, marvel comic"
18610.0,77459,A Monster in Paris,"Adventure, Animation, Comedy, Family, Fantasy",2011,6.5,300.0,"monster, cgi, 3d, paris france"
18611.0,158920,The Souler Opposite,[],1998,0.0,0.0,[]
18612.0,163937,Film About a Woman Who…,Drama,1974,7.0,0.0,woman director
18613.0,178595,"DOS μια ιστορία αγάπης, απ' την ανάποδη",[],2011,4.0,0.0,[]
18614.0,21634,Prayers for Bobby,"Drama, History, TV Movie",2009,7.5,100.0,"christianity, suicide, gay, gay relationship, religion"
18615.0,70374,Little Criminals,"Crime, Drama",1995,7.5,0.0,juvenile delinquent
18616.0,44053,Bustin' Down the Door,Documentary,2008,0.0,0.0,"surfing, sport"
18617.0,27902,Love Wrecked,"Family, Romance",2005,5.0,100.0,"beach, island, rock star, shipwreck, stranded"
18618.0,55802,The World According to Ion B.,[],2009,8.5,0.0,"artist, art, homeless man, romania"
18619.0,186755,Territorio comanche,[],1997,0.0,0.0,[]
18620.0,53798,Father Takes a Wife,"Comedy, Romance",1941,5.0,0.0,marriage
18621.0,54507,A Very Potter Musical,"Music, Comedy",2009,7.5,0.0,musical
18622.0,59017,A Very Potter Sequel,"Music, Comedy",2010,7.0,0.0,musical
18623.0,105983,Once Upon a Time in the North,Drama,2012,6.0,0.0,pohjanmaa
18624.0,51875,Miss Nobody,"Crime, Comedy",2010,4.5,0.0,"detective, murder, dark comedy, secretary, church"
18625.0,73936,Retreat,"Drama, Thriller, Horror, Science Fiction",2011,5.5,100.0,[]
18626.0,46504,Guy and Madeline on a Park Bench,"Drama, Music, Romance",2009,6.0,0.0,"jazz, trumpet, black and white, new wave, cinema vérité"
18627.0,147886,The Great Sinner,Drama,1949,6.5,0.0,compulsive gambler
18628.0,80030,Her Highness and the Bellboy,"Comedy, Romance",1945,4.5,0.0,"dancing, princess, royalty, mistaken identity, central park"
18629.0,26397,The Civil War,Documentary,1990,9.0,0.0,"slavery, american civil war, robert e lee"
18630.0,83860,October Baby,Drama,2011,7.0,0.0,"adoption, college"
18631.0,79890,Khodorkovsky,"Drama, Documentary",2011,3.5,0.0,"russian politics, kleptocracy, shady, political intrigue\xa0"
18632.0,81675,The Bear,"Horror, Action, Comedy, Thriller",2011,4.5,0.0,[]
18633.0,98096,Live Music,"Animation, Music",2009,0.0,0.0,musical
18634.0,59045,Ro.Go.Pa.G.,"Comedy, Drama",1963,7.5,0.0,"post-apocalyptic, thief"
18635.0,43026,Paris Belongs to Us,Mystery,1961,7.0,0.0,nouvelle vague
18636.0,168210,Bag of Bones,"Drama, Horror",2011,6.0,0.0,"rape, drowning, based on novel, lake, grave"
18637.0,62116,Mozart's Sister,Drama,2010,6.0,0.0,"royal court, overbearing father, harpsichord, 18th century"
18638.0,70876,Seven Days in Utopia,Drama,2011,5.0,0.0,"father son relationship, based on novel, sport, number in title, feel-good ending"
18639.0,57243,The Women on the 6th Floor,Comedy,2010,6.5,100.0,[]
18640.0,29694,One of Our Dinosaurs Is Missing,"Action, Adventure, Comedy, Drama, Family",1975,5.5,0.0,"based on novel, nanny, museum"
18641.0,52454,Mega Shark vs. Crocosaurus,"Action, Horror, Science Fiction",2010,2.5,0.0,"florida, crocodile, nuclear power plant, low-budget, shark"
18642.0,71672,Wrong Turn 4: Bloody Beginnings,"Horror, Thriller",2011,5.0,200.0,"murder, lesbian relationship, snow"
18643.0,144454,Moscow Clad in Snow,Documentary,1909,6.5,0.0,"snow, silent film, moscow"
18644.0,77495,Sleep Tight,Thriller,2011,7.0,200.0,"barcelona spain, blackmail, concierge, caretaker, stalking"
18645.0,55198,The Munekata Sisters,Drama,1950,0.0,0.0,[]
18646.0,71254,Arena,"Action, Thriller, Science Fiction",2011,5.0,100.0,[]
18647.0,202941,Mail Order Bride,"Comedy, Western",1964,0.0,0.0,"montana, son, marriage"
18648.0,27709,The Satan Bug,"Mystery, Science Fiction, Thriller, Crime",1965,5.5,0.0,"suicide, california, robbery, based on novel, florida"
18649.0,53033,Poppy Shakespeare,Drama,2008,0.0,0.0,tv movie
18650.0,32708,Freedom,Drama,2000,8.0,0.0,"hunger, desert"
18651.0,276220,The Price of Forgiveness,Drama,2001,0.0,0.0,[]
18652.0,36427,I Saw Mommy Kissing Santa Claus,[],2002,4.0,0.0,"holiday, christmas"
18653.0,45569,Red Hill,"Action, Thriller, Western",2010,6.0,100.0,"suicide, rape, fire, small town, horse"
18654.0,17790,Zone Troopers,"Action, Adventure, Science Fiction, War",1985,3.5,0.0,"italy, world war ii, nazis, adolf hitler, hand grenade"
18655.0,15086,La Patinoire,Comedy,1998,7.0,0.0,"film director, sport, ice hockey, behind the scenes, french movies"
18656.0,48458,The Secret Glory,"Documentary, Foreign",2001,6.0,0.0,"holy grail, world war ii, rejection, christian, dysfunctional family"
18657.0,85883,The Woman Who Drinks,"Drama, Romance",2001,8.0,0.0,"addiction, drink, stripping, flashback, drunkenness"
18658.0,25831,The Prince and the Pauper,"Animation, Comedy, Family",1990,6.5,0.0,"prince, mickey mouse, guard, royalty, identity swap"
18659.0,116231,Another Woman's Life,"Comedy, Drama, Romance",2012,6.0,0.0,woman director
18660.0,52264,A Cat in Paris,"Animation, Comedy",2010,6.5,100.0,"cat, walking on roof, mute girl, notre dame cathedral"
18661.0,77076,Dr. Goldfoot and the Girl Bombs,"Action, Comedy, Science Fiction",1966,5.5,0.0,"robot, scientist"
18662.0,79707,Children Who Chase Lost Voices,"Animation, Adventure, Drama, Fantasy",2011,7.0,100.0,"life and death, supernatural, rescue mission, female protagonist, anime"
18663.0,79548,Gone,"Drama, Thriller",2012,6.0,400.0,"waitress, sister sister relationship, kidnapping, police investigation, reference to justin bieber"
18664.0,184507,The Plastic Age,[],1925,5.0,0.0,[]
18665.0,72213,Courageous,Drama,2011,7.0,100.0,"father, faith"
18666.0,17345,Flywheel,"Drama, Family",2003,7.0,0.0,"christianity, father son relationship, georgia, ark of the covenant, minister"
18667.0,57214,Project X,"Comedy, Crime",2012,6.5,1600.0,"vandalism, high school, swimming pool, party, teen movie"
18668.0,73723,The Lorax,"Animation, Family",2012,6.5,1000.0,"tree, ""based on childrens book"", walled city, reforestation, tree cutting"
18669.0,25228,Darling,Drama,2007,7.0,0.0,"alienation, ""mcdonalds restaurant"", opposites attract, clothing store"
18670.0,73937,The Big Year,Comedy,2011,5.5,200.0,"helicopter, based on novel, honeymoon, airplane, birding"
18671.0,214349,The Liar,"Comedy, Drama",1981,7.0,0.0,[]
18672.0,399229,Kovat Miehet,[],1999,7.0,0.0,[]
18673.0,18705,Mr. Moto's Last Warning,"Action, Thriller, Mystery",1939,5.5,0.0,"radio series, mr. moto"
18674.0,75674,Act of Valor,"Action, Thriller, War",2012,6.5,400.0,"submarine, navy, scuba diving, heroism, navy seal"
18675.0,38674,Trailer Park Boys,Comedy,1999,7.5,0.0,"white trash, dark comedy, marijuana, mockumentary, black and white"
18676.0,46813,Don Quixote,"Adventure, Comedy, Drama",1933,2.5,0.0,[]
18677.0,82620,Undefeated,Documentary,2011,8.0,0.0,"underdog, american football, american football coach, sport"
18678.0,59962,This Means War,"Action, Comedy, Romance",2012,6.0,1400.0,"love triangle, friendship, dating, sushi bar, exploding airplane"
18679.0,53418,One A.M.,Comedy,1916,6.5,0.0,"taxi driver, hat, key, bed, stuffed animal"
18680.0,53420,The Cure,Comedy,1917,6.5,0.0,[]
18681.0,53410,The Bank,Comedy,1915,6.5,0.0,[]
18682.0,53403,A Night Out,Comedy,1915,5.5,0.0,[]
18683.0,77669,The Earth Dies Screaming,"Horror, Science Fiction",1964,6.0,0.0,"killer robot, post-apocalyptic, robot, alien invasion"
18684.0,26642,The Dark Side of the Sun,"Drama, Romance",1988,4.5,0.0,"photosensitivity, fatal disease"
18685.0,49529,John Carter,"Action, Adventure, Science Fiction",2012,6.0,2200.0,"based on novel, mars, medallion, space travel, princess"
18686.0,123320,Canned Dreams,Documentary,2012,10.0,0.0,woman director
18687.0,53424,Sunnyside,Comedy,1919,6.5,0.0,[]
18688.0,44246,When We Leave,"Drama, Family",2010,7.0,0.0,"marital rape, woman director, abusive father"
18689.0,59974,Genius Within: The Inner Life of Glenn Gould,"Documentary, Music",2009,7.0,0.0,woman director
18690.0,85963,Great Directors,Documentary,2010,6.0,0.0,"filmmaker, woman director"
18691.0,196784,Something Big,"Western, Comedy",1971,4.5,0.0,gatling gun
18692.0,119364,The Take,"Action, Thriller, Documentary",1974,8.0,0.0,"dirty cop, racketeer"
18693.0,74406,Queen: Days of Our Lives,"Documentary, Music",2011,6.5,0.0,"aids, 1970s, queen, rock star, rock"
18694.0,53414,Police,Comedy,1916,6.0,0.0,[]
18695.0,53419,Behind the Screen,"Comedy, Romance",1916,7.0,0.0,"dynamite, strike, costume, boss, love"
18696.0,47650,Easy Street,Comedy,1917,7.0,0.0,[]
18697.0,68450,The Art of Flight,"Adventure, Documentary",2011,8.5,100.0,"sport, snowboard"
18698.0,79108,Starbuck,Comedy,2011,7.0,200.0,"sperm bank, lawsuit, man child, sperm donor, loan shark"
18699.0,64288,Forks Over Knives,Documentary,2011,7.0,0.0,"vegetarian, food"
18700.0,167112,Deserter,[],1933,5.0,0.0,[]
18701.0,288098,Skies Above the Landscape,Comedy,2006,0.0,0.0,landscape
18702.0,46101,United Red Army,"Drama, Foreign, Thriller",2007,6.0,0.0,[]
18703.0,74387,Goon,Comedy,2012,6.5,300.0,"sport, ice hockey, misfit, bouncer, team"
18704.0,267197,Landscape with a Woman,Drama,1976,0.0,0.0,"painter, jealousy, mountain village, painting, forest ranger"
18705.0,178543,Blind Pig Who Wants to Fly,Drama,2008,6.0,0.0,"indonesia, gay relationship, chinese, badminton, blind man"
18706.0,288291,What Is to Be Done?,Drama,1970,5.0,0.0,woman director
18707.0,80184,The Hidden Face,"Thriller, Mystery",2011,7.5,200.0,"orchestra, girlfriend, disappearance, orchestra conductor"
18708.0,52349,In Gold We Trust,Adventure,2010,5.0,0.0,[]
18709.0,3051,Eye of the Devil,"Crime, Horror, Mystery",1966,7.0,0.0,"france, wife husband relationship, black magic, family secrets, archery"
18710.0,48373,Listen to Your Heart,"Drama, Music, Romance",2010,7.5,0.0,independent film
18711.0,47682,Dead on Time,[],1983,0.0,0.0,woman director
18712.0,20683,Pale Cocoon,"Animation, Science Fiction",2006,7.0,0.0,"post-apocalyptic, curiosity, anime, ova"
18713.0,77949,The Awakening,"Horror, Thriller",2011,6.5,500.0,"suicide, england, classroom, investigation, supernatural"
18714.0,41411,The Round Up,"Drama, History, War",2010,7.5,300.0,woman director
18715.0,45595,Miral,Drama,2010,5.0,0.0,[]
18716.0,28524,Princess of Mars,"Fantasy, Science Fiction, War",2009,3.0,0.0,mars
18717.0,92117,Like Water,Documentary,2011,6.5,0.0,"fighter, mixed martial arts"
18718.0,37928,Cencoroll,"Animation, Science Fiction",2009,6.5,0.0,"japan, supernatural powers, alien, aftercreditsstinger, contemporary fantasy"
18719.0,91010,Game Change,"TV Movie, Drama, History",2012,6.5,100.0,"presidential election, republican party"
18720.0,216672,Kill by Inches,[],1999,0.0,0.0,[]
18721.0,63493,The Ledge,"Drama, Thriller",2011,6.0,100.0,"adultery, wife husband relationship, infidelity, christian, prayer"
18722.0,42507,Bestseller,"Horror, Thriller, Mystery, Foreign",2010,6.0,0.0,"plagiarism, bestseller, writer, death by accident, guilt"
18723.0,64688,21 Jump Street,"Action, Comedy, Crime",2012,6.5,4200.0,"male friendship, high school, parody, crude humor, based on tv series"
18724.0,82532,"Jeff, Who Lives at Home","Drama, Comedy",2011,6.0,200.0,"slacker, basement, destiny, glue, stoner"
18725.0,14346,Blackballed: The Bobby Dukes Story,Comedy,2004,5.5,0.0,[]
18726.0,61020,Adventures of Captain Marvel,"Fantasy, Action, Science Fiction, Family",1941,7.0,0.0,"secret identity, supernatural powers, movie serial"
18727.0,261035,Captain Midnight,"Adventure, Action",1942,0.0,0.0,[]
18728.0,293097,Harmagedon - Erään maailman loppu,[],1986,0.0,0.0,[]
18729.0,37942,City of Fear,"Drama, Thriller",1959,6.5,0.0,"heroin, escape, escaped convict"
18730.0,25435,Treed Murray,Thriller,2001,8.0,0.0,thriller
18731.0,144326,Satan Never Sleeps,Drama,1962,5.5,0.0,[]
18732.0,170936,SOS Coast Guard,Action,1937,4.0,0.0,"invention, movie serial"
18733.0,64786,Yes or No,"Comedy, Romance",2010,7.5,0.0,"love, lesbian, female homosexuality"
18734.0,79374,Blind,Thriller,2011,7.5,0.0,[]
18735.0,81796,Lockout,"Action, Thriller, Science Fiction",2012,6.0,700.0,"usa president, anti hero, dementia, future, space"
18736.0,59421,Bedevilled,"Thriller, Crime, Drama, Horror",2010,7.5,100.0,"prostitute, rape, isolation, island, friendship"
18737.0,70585,Lucky,"Comedy, Romance",2011,5.0,0.0,"lottery, crush, serial killer, teenage crush"
18738.0,54358,Resurrect Dead: The Mystery of the Toynbee Tiles,Documentary,2011,7.0,0.0,mystery
18739.0,81390,A Lonely Place to Die,"Adventure, Action, Thriller, Crime",2011,6.0,200.0,"terror, scotland, kidnapping, nudity, wilderness"
18740.0,28063,"Caltiki, the Immortal Monster","Thriller, Adventure, Science Fiction, Horror",1959,6.0,0.0,"diving, monster, comet, blob, underwater scene"
18741.0,67748,Snowtown,"Crime, Drama, Horror, Thriller",2011,6.5,100.0,"vandalism, suspicion, brother, family relationships, serial killer"
18742.0,61984,Space Battleship Yamato,Science Fiction,2010,6.5,100.0,[]
18743.0,52826,Nothing Lasts Forever,"Science Fiction, Comedy, Fantasy",1984,7.0,0.0,"moon, holland tunnel"
18744.0,113038,Zero Bridge,Drama,2011,5.0,0.0,[]
18745.0,45273,The Bleeding,"Action, Horror, Thriller",2009,3.0,0.0,[]
18746.0,95675,Wreckers,Drama,2011,6.0,0.0,[]
18747.0,36944,Fat Head,Documentary,2009,6.5,0.0,[]
18748.0,114412,Public Housing,Documentary,1997,8.5,0.0,[]
18749.0,213938,The Runner,Drama,1984,6.0,0.0,[]
18750.0,273807,Last Exit,"Crime, Drama, Thriller",2003,0.0,0.0,[]
18751.0,79754,Verbo,"Fantasy, Drama, Adventure",2011,4.0,0.0,[]
18752.0,64108,The Frankenstein Syndrome,"Horror, Science Fiction",2010,5.0,0.0,[]
18753.0,99698,A Thousand Months,Drama,2003,5.0,0.0,[]
18754.0,145504,The Secret Nation,Drama,1989,8.5,0.0,[]
18755.0,229670,Manrape,"Drama, Crime",1978,0.0,0.0,[]
18756.0,42147,Passion of Love,Drama,1981,7.0,0.0,"italy, obsession, duel, soldier, illness"
18757.0,55245,!Women Art Revolution,Documentary,2010,4.5,0.0,"feminism, woman director"
18758.0,80304,Casa De Mi Padre,"Comedy, Western",2012,5.5,100.0,"mexico, organized crime, drug lord, padre, aftercreditsstinger"
18759.0,56591,Corman's World: Exploits of a Hollywood Rebel,Documentary,2011,7.5,0.0,"documentary, filmmaker, duringcreditsstinger, woman director"
18760.0,83195,Tropical Fish,"Comedy, Drama",1995,7.0,0.0,[]
18761.0,40056,Prom Queen: The Marc Hall Story,"Comedy, Drama",2004,5.5,0.0,[]
